,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника,Номер срока в сутках по поясному декретному зимнему времени (ПДЗВ),Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная видимость,Признак качества,Признак наличия знака «>»,Общее количество облачности,Признак качества0,Количество облачности нижнего яруса,Признак качества1,Форма облаков верхнего яруса,Признак качества2,Форма облаков среднего яруса,Признак качества3,Форма облаков вертикального развития,Признак качества4,Слоистые и слоисто-кучевые облака,Признак качества5,"Слоисто-дождевые, разорвано-дождевые облака",Признак качества6,Высота нижней границы облачности,Признак качества7,Признак способа определения высоты нижней границы облачности,Признак наличия облачности ниже уровня станции,Признак качества8,Погода между сроками,Признак качества9,Погода в срок наблюдения,Признак качества10,Направление ветра,Признак качества11,Средняя скорость ветра,Признак качества12,Признак наличия знака «>»13,Максимальная скорость ветра,Признак качества14,Признак наличия знака «>»15,Сумма осадков за период между сроками,Признак качества16,Температура поверхности почвы,Признак качества17,Минимальная температура поверхности почвы,Признак качества18,Минимальная температура поверхности почвы между сроками,Признак качества19,Максимальная температура поверхности почвы между сроками,Признак качества20,Температура поверхности почвы по максимальному термометру после встряхивания,Признак качества21,Температура воздуха по сухому термометру,Признак качества22,Температура воздуха по смоченному термометру,Признак качества23,Признак наличия льда на батисте,Температура воздуха по спирту минимального термометра,Признак качества24,Минимальная температура воздуха между сроками,Признак качества25,Максимальная температура воздуха между сроками,Признак качества26,Температура воздуха по максимальному термометру после встряхивания,Признак качества27,Парциальное давление водяного пара,Признак качества28,Указатель точности измерения элемента,Относительная влажность воздуха,Признак качества29,Дефицит насыщения водяного пара,Признак качества30,Указатель точности измерения элемента31,Температура точки росы,Признак качества32,Атмосферное давление на уровне станции,Признак качества33,Атмосферное давление на уровне моря,Признак качества34,Характеристика барической тенденции,Признак качества35,Величина барической тенденции,Признак качества36
5808,23074,1967,12,27,15,1967,12,28,18,1,22,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,700.0,0,1.0,,7,7.0,0,73.0,0,180.0,0,10.0,0,0.0,,7,0.0,,7,-16.0,0,,7,,7,,7,,7,-15.9,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.4,0,1,-18.0,0,1016.3,0,1019.0,0,7.0,0,1.1,0
5809,23074,1967,12,27,18,1967,12,28,21,2,1,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,700.0,0,0.0,,7,7.0,0,71.0,0,180.0,0,8.0,0,0.0,,7,0.0,,7,-16.0,0,,7,,7,,7,,7,-15.8,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,0.2,0,1,-18.0,0,1015.4,0,1018.1,0,7.0,0,0.9,0
5810,23074,1967,12,27,21,1967,12,28,0,3,4,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,700.0,0,0.0,,7,7.0,0,71.0,0,180.0,0,8.0,0,0.0,,7,0.0,,7,-15.0,0,,7,,7,,7,,7,-15.2,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.4,0,1,-17.0,0,1014.9,0,1017.5,0,7.0,0,0.5,0
5811,23074,1967,12,28,0,1967,12,28,3,4,7,6,19,97.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,7.0,0,71.0,0,180.0,0,8.0,0,0.0,,7,0.0,1.0,0,-14.0,0,,7,,7,,7,,7,-14.3,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.3,0,1,-16.0,0,1014.7,0,1017.2,0,7.0,0,0.2,0
5812,23074,1967,12,28,3,1967,12,28,6,5,10,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,7.0,0,71.0,0,160.0,0,8.0,0,0.0,,7,0.0,,7,-14.0,0,,7,,7,,7,,7,-14.1,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.2,0,1,-16.0,0,1013.7,0,1016.2,0,7.0,0,1.0,0
5813,23074,1967,12,28,6,1967,12,28,9,6,13,6,19,97.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,0.0,,7,7.0,0,71.0,0,160.0,0,9.0,0,0.0,,7,0.0,,7,-14.0,0,,7,,7,,7,,7,-13.7,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.3,0,1,-16.0,0,1011.9,0,1014.4,0,7.0,0,1.8,0
5814,23074,1967,12,28,9,1967,12,28,12,7,16,6,19,97.0,0,0.0,10.0,0,0.0,0,8.0,0,4.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,36.0,0,160.0,0,8.0,0,0.0,,7,0.0,,7,-13.0,0,,7,,7,,7,,7,-13.1,0,,7,0.0,,7,,7,,7,,7,,7,1,90.0,0,0.2,0,1,-14.0,0,1010.2,0,1012.7,0,7.0,0,1.7,0
5815,23074,1967,12,28,12,1967,12,28,15,8,19,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,160.0,0,10.0,0,0.0,,7,0.0,0.4,0,-12.0,0,,7,,7,,7,,7,-12.1,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.3,0,1,-14.0,0,1007.4,0,1009.9,0,7.0,0,2.8,0
5816,23074,1967,12,28,15,1967,12,29,18,1,22,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,1000.0,0,1.0,,7,7.0,0,73.0,0,160.0,0,10.0,0,0.0,,7,0.0,,7,-12.0,0,,7,,7,,7,,7,-12.2,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.3,0,1,-14.0,0,1005.3,0,1007.8,0,7.0,0,2.1,0
5817,23074,1967,12,28,18,1967,12,29,21,2,1,6,19,94.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,600.0,0,1.0,,7,7.0,0,75.0,0,180.0,0,12.0,0,0.0,,7,0.0,,7,-13.0,0,,7,,7,,7,,7,-12.9,0,,7,0.0,,7,,7,,7,,7,,7,1,88.0,0,0.3,0,1,-14.0,0,1004.1,0,1006.6,0,7.0,0,1.2,0
5818,23074,1967,12,28,21,1967,12,29,0,3,4,6,19,94.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,600.0,0,1.0,,7,7.0,0,75.0,0,180.0,0,10.0,0,0.0,,7,0.0,,7,-13.0,0,,7,,7,,7,,7,-13.0,0,,7,0.0,,7,,7,,7,,7,,7,1,89.0,0,0.2,0,1,-14.0,0,1003.5,0,1006.0,0,7.0,0,0.6,0
5819,23074,1967,12,29,0,1967,12,29,3,4,7,6,19,93.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,500.0,0,1.0,,7,7.0,0,75.0,0,180.0,0,11.0,0,0.0,,7,0.0,1.8,0,-12.0,0,,7,,7,,7,,7,-11.9,0,,7,0.0,,7,,7,,7,,7,,7,1,91.0,0,0.3,0,1,-13.0,0,1003.4,0,1005.9,0,7.0,0,0.1,0
5820,23074,1967,12,29,3,1967,12,29,6,5,10,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,400.0,0,0.0,,7,7.0,0,73.0,0,180.0,0,11.0,0,0.0,,7,0.0,,7,-10.0,0,,7,,7,,7,,7,-10.5,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.2,0,1,-11.0,0,1003.8,0,1006.3,0,3.0,0,0.4,0
5821,23074,1967,12,29,6,1967,12,29,9,6,13,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,300.0,0,0.0,,7,7.0,0,73.0,0,180.0,0,10.0,0,0.0,,7,0.0,,7,-10.0,0,,7,,7,,7,,7,-10.2,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.2,0,1,-11.0,0,1004.3,0,1006.8,0,2.0,0,0.5,0
5822,23074,1967,12,29,9,1967,12,29,12,7,16,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,1.0,0,0.0,0,400.0,0,0.0,,7,7.0,0,38.0,0,160.0,0,10.0,0,0.0,,7,0.0,,7,-10.0,0,,7,,7,,7,,7,-10.3,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.2,0,1,-11.0,0,1003.9,0,1006.4,0,8.0,0,0.4,0
5823,23074,1967,12,29,12,1967,12,29,15,8,19,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,400.0,0,0.0,,7,7.0,0,73.0,0,160.0,0,10.0,0,0.0,,7,0.0,2.2,0,-10.0,0,,7,,7,,7,,7,-10.2,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.2,0,1,-11.0,0,1002.7,0,1005.2,0,7.0,0,1.2,0
5824,23074,1967,12,29,15,1967,12,30,18,1,22,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,600.0,0,1.0,,7,7.0,0,73.0,0,160.0,0,10.0,0,0.0,,7,0.0,,7,-10.0,0,,7,,7,,7,,7,-10.4,0,,7,0.0,,7,,7,,7,,7,,7,1,95.0,0,0.2,0,1,-11.0,0,1000.3,0,1002.8,0,7.0,0,2.4,0
5825,23074,1967,12,29,18,1967,12,30,21,2,1,6,19,94.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,500.0,0,1.0,,7,7.0,0,75.0,0,160.0,0,10.0,0,0.0,,7,0.0,,7,-10.0,0,,7,,7,,7,,7,-10.1,0,,7,0.0,,7,,7,,7,,7,,7,1,95.0,0,0.1,0,1,-11.0,0,999.3,0,1001.8,0,7.0,0,1.0,0
5826,23074,1967,12,29,21,1967,12,30,0,3,4,6,19,97.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,7.0,0,71.0,0,160.0,0,12.0,0,0.0,,7,0.0,,7,-9.0,0,,7,,7,,7,,7,-10.1,0,,7,0.0,,7,,7,,7,,7,,7,1,92.0,0,0.2,0,1,-11.0,0,998.6,0,1001.1,0,7.0,0,0.7,0
5827,23074,1967,12,30,0,1967,12,30,3,4,7,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,400.0,0,0.0,,7,7.0,0,71.0,0,160.0,0,11.0,0,0.0,,7,0.0,2.1,0,-9.0,0,,7,,7,,7,,7,-9.4,0,,7,0.0,,7,,7,,7,,7,,7,1,92.0,0,0.2,0,1,-10.0,0,998.1,0,1000.6,0,7.0,0,0.5,0
5828,23074,1967,12,30,3,1967,12,30,6,5,10,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,700.0,0,1.0,,7,7.0,0,71.0,0,160.0,0,12.0,0,0.0,,7,0.0,,7,-10.0,0,,7,,7,,7,,7,-10.1,0,,7,0.0,,7,,7,,7,,7,,7,1,88.0,0,0.3,0,1,-11.0,0,997.9,0,1000.4,0,7.0,0,0.2,0
5829,23074,1967,12,30,6,1967,12,30,9,6,13,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,600.0,0,1.0,,7,7.0,0,73.0,0,160.0,0,10.0,0,0.0,,7,0.0,,7,-11.0,0,,7,,7,,7,,7,-11.0,0,,7,0.0,,7,,7,,7,,7,,7,1,89.0,0,0.2,0,1,-12.0,0,996.2,0,998.7,0,7.0,0,1.7,0
5830,23074,1967,12,30,9,1967,12,30,12,7,16,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,800.0,0,1.0,,7,7.0,0,73.0,0,160.0,0,9.0,0,0.0,,7,0.0,,7,-12.0,0,,7,,7,,7,,7,-12.0,0,,7,0.0,,7,,7,,7,,7,,7,1,88.0,0,0.2,0,1,-13.0,0,994.7,0,997.2,0,7.0,0,1.5,0
5831,23074,1967,12,30,12,1967,12,30,15,8,19,6,19,96.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,7.0,0,71.0,0,160.0,0,10.0,0,0.0,,7,0.0,1.4,0,-13.0,0,,7,,7,,7,,7,-12.9,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.4,0,1,-15.0,0,993.4,0,995.9,0,7.0,0,1.3,0
5832,23074,1967,12,30,15,1967,12,31,18,1,22,6,19,96.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,7.0,0,71.0,0,140.0,0,10.0,0,0.0,,7,0.0,,7,-13.0,0,,7,,7,,7,,7,-13.1,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.3,0,1,-15.0,0,990.7,0,993.2,0,7.0,0,2.7,0
5833,23074,1967,12,30,18,1967,12,31,21,2,1,6,19,94.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,500.0,0,1.0,,7,7.0,0,75.0,0,180.0,0,16.0,0,0.0,,7,0.0,,7,-13.0,0,,7,,7,,7,,7,-13.2,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.3,0,1,-15.0,0,989.3,0,991.8,0,7.0,0,1.4,0
5834,23074,1967,12,30,21,1967,12,31,0,3,4,6,19,92.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,500.0,0,1.0,,7,7.0,0,75.0,0,180.0,0,18.0,0,0.0,,7,0.0,,7,-13.0,0,,7,,7,,7,,7,-13.4,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.4,0,1,-15.0,0,986.9,0,989.4,0,7.0,0,2.4,0
5835,23074,1967,12,31,0,1967,12,31,3,4,7,6,19,96.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,38.0,0,160.0,0,16.0,0,0.0,,7,0.0,1.6,0,-18.0,0,,7,,7,,7,,7,-17.4,0,,7,0.0,,7,,7,,7,,7,,7,1,87.0,0,0.3,0,1,-19.0,0,988.6,0,991.2,0,3.0,0,1.7,0
5836,23074,1967,12,31,3,1967,12,31,6,5,10,6,19,96.0,0,0.0,10.0,0,5.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,3.0,0,38.0,0,200.0,0,15.0,0,0.0,,7,0.0,,7,-19.0,0,,7,,7,,7,,7,-19.1,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,0.3,0,1,-21.0,0,990.5,0,993.1,0,2.0,0,1.9,0
5837,23074,1967,12,31,6,1967,12,31,9,6,13,6,19,95.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,7.0,0,73.0,0,200.0,0,14.0,0,0.0,,7,0.0,,7,-18.0,0,,7,,7,,7,,7,-18.2,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,0.3,0,1,-20.0,0,992.5,0,995.1,0,2.0,0,2.0,0
5838,23074,1967,12,31,9,1967,12,31,12,7,16,6,19,97.0,0,0.0,10.0,0,7.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,7.0,0,37.0,0,200.0,0,12.0,0,0.0,,7,0.0,,7,-18.0,0,,7,,7,,7,,7,-18.6,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.2,0,1,-21.0,0,993.9,0,996.5,0,2.0,0,1.4,0
5839,23074,1967,12,31,12,1967,12,31,15,8,19,6,19,97.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,36.0,0,230.0,0,10.0,0,0.0,,7,0.0,1.1,0,-19.0,0,,7,,7,,7,,7,-18.0,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.2,0,1,-20.0,0,995.5,0,998.1,0,2.0,0,1.6,0
5840,23074,1967,12,31,15,1968,1,1,18,1,22,6,19,97.0,0,0.0,10.0,0,6.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,500.0,0,0.0,,7,7.0,0,71.0,0,200.0,0,10.0,0,0.0,,7,0.0,,7,-18.0,0,,7,,7,,7,,7,-18.3,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.2,0,1,-20.0,0,997.0,0,999.6,0,2.0,0,1.5,0
5841,23074,1967,12,31,18,1968,1,1,21,2,1,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,0.0,,7,7.0,0,71.0,0,200.0,0,9.0,0,0.0,,7,0.0,,7,-17.0,0,,7,,7,,7,,7,-17.7,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.2,0,1,-20.0,0,997.9,0,1000.5,0,2.0,0,0.9,0
5842,23074,1967,12,31,21,1968,1,1,0,3,4,6,19,96.0,0,0.0,10.0,0,6.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,7.0,0,71.0,0,230.0,0,5.0,0,0.0,,7,0.0,,7,-16.0,0,,7,,7,,7,,7,-15.5,0,,7,0.0,,7,,7,,7,,7,,7,1,89.0,0,0.2,0,1,-17.0,0,998.2,0,1000.8,0,2.0,0,0.3,0
5843,23074,1968,1,1,0,1968,1,1,3,4,7,6,19,97.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,200.0,0,6.0,0,0.0,,7,0.0,1.6,0,-18.0,0,,7,,7,,7,,7,-16.7,0,,7,0.0,,7,,7,,7,,7,,7,1,87.0,0,0.3,0,1,-19.0,0,998.7,0,1001.3,0,2.0,0,0.5,0
5844,23074,1968,1,1,3,1968,1,1,6,5,10,6,19,97.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,5.0,0,0.0,,7,0.0,,7,-19.0,0,,7,,7,,7,,7,-17.3,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.2,0,1,-19.0,0,999.3,0,1001.9,0,2.0,0,0.6,0
5845,23074,1968,1,1,6,1968,1,1,9,6,13,6,19,96.0,0,0.0,10.0,0,4.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,7.0,0,71.0,0,200.0,0,5.0,0,0.0,,7,0.0,,7,-18.0,0,,7,,7,,7,,7,-17.6,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.2,0,1,-20.0,0,999.8,0,1002.4,0,2.0,0,0.5,0
5846,23074,1968,1,1,9,1968,1,1,12,7,16,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,4.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,5.0,0,0.0,,7,0.0,,7,-19.0,0,,7,,7,,7,,7,-19.2,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,0.2,0,1,-21.0,0,999.9,0,1002.5,0,2.0,0,0.1,0
5847,23074,1968,1,1,12,1968,1,1,15,8,19,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2000.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,5.0,0,0.0,,7,0.0,0.6,0,-21.0,0,,7,,7,,7,,7,-20.2,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,0.2,0,1,-22.0,0,1000.1,0,1002.7,0,2.0,0,0.2,0
5848,23074,1968,1,1,15,1968,1,2,18,1,22,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,5.0,0,0.0,,7,0.0,,7,-21.0,0,,7,,7,,7,,7,-20.6,0,,7,0.0,,7,,7,,7,,7,,7,1,84.0,0,0.2,0,1,-23.0,0,999.9,0,1002.5,0,8.0,0,0.2,0
5849,23074,1968,1,1,18,1968,1,2,21,2,1,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,6.0,0,0.0,,7,0.0,,7,-24.0,0,,7,,7,,7,,7,-23.4,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.1,0,1,-25.0,0,1000.7,0,1003.3,0,3.0,0,0.8,0
5850,23074,1968,1,1,21,1968,1,2,0,3,4,6,19,97.0,0,0.0,5.0,0,0.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,1.0,0,180.0,0,1.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-25.9,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.1,0,1,-29.0,0,1001.7,0,1004.3,0,2.0,0,1.0,0
5851,23074,1968,1,2,0,1968,1,2,3,4,7,6,19,97.0,0,0.0,4.0,0,4.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,1000.0,0,0.0,,7,7.0,0,1.0,0,110.0,0,3.0,0,0.0,,7,0.0,0.8,0,-30.0,0,,7,,7,,7,,7,-29.3,0,,7,0.0,,7,,7,,7,,7,,7,1,81.0,0,0.1,0,1,-31.0,0,1002.1,0,1004.7,0,2.0,0,0.4,0
5852,23074,1968,1,2,3,1968,1,2,6,5,10,6,19,97.0,0,0.0,8.0,0,8.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,1000.0,0,1.0,,7,0.0,0,3.0,0,140.0,0,2.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-27.9,0,,7,0.0,,7,,7,,7,,7,,7,1,81.0,0,0.1,0,1,-30.0,0,1002.6,0,1005.2,0,2.0,0,0.5,0
5853,23074,1968,1,2,6,1968,1,2,9,6,13,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,4.0,0,0.0,,7,0.0,,7,-29.0,0,,7,,7,,7,,7,-29.4,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.1,0,1,-31.0,0,1002.9,0,1005.5,0,2.0,0,0.3,0
5854,23074,1968,1,2,9,1968,1,2,12,7,16,6,19,97.0,0,0.0,12.0,0,6.0,0,1.0,0,1.0,0,0.0,0,2.0,0,0.0,0,800.0,0,1.0,,7,7.0,0,22.0,0,180.0,0,4.0,0,0.0,,7,0.0,,7,-31.0,0,,7,,7,,7,,7,-30.1,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.1,0,1,-32.0,0,1003.9,0,1006.5,0,2.0,0,1.0,0
5855,23074,1968,1,2,12,1968,1,2,15,8,19,6,19,37.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,400.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,4.0,0,0.0,,7,0.0,0.4,0,-28.0,0,,7,,7,,7,,7,-29.0,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.2,0,1,-31.0,0,1004.9,0,1007.5,0,2.0,0,1.0,0
5856,23074,1968,1,2,15,1968,1,3,18,1,22,6,19,60.0,0,0.0,9.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,22.0,0,140.0,0,3.0,0,0.0,,7,0.0,,7,-31.0,0,,7,,7,,7,,7,-30.0,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.1,0,1,-32.0,0,1005.0,0,1007.6,0,2.0,0,0.1,0
5857,23074,1968,1,2,18,1968,1,3,21,2,1,6,19,59.0,0,0.0,10.0,0,0.0,0,8.0,0,4.0,0,0.0,0,0.0,0,0.0,0,1600.0,0,0.0,,7,7.0,0,71.0,0,110.0,0,4.0,0,0.0,,7,0.0,,7,-31.0,0,,7,,7,,7,,7,-30.1,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.1,0,1,-32.0,0,1005.1,0,1007.7,0,2.0,0,0.1,0
5858,23074,1968,1,2,21,1968,1,3,0,3,4,6,19,45.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,1500.0,0,1.0,,7,7.0,0,71.0,0,140.0,0,3.0,0,0.0,,7,0.0,,7,-26.0,0,,7,,7,,7,,7,-25.6,0,,7,0.0,,7,,7,,7,,7,,7,1,82.0,0,0.2,0,1,-29.0,0,1004.7,0,1007.3,0,8.0,0,0.4,0
5859,23074,1968,1,3,0,1968,1,3,3,4,7,6,19,64.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,1500.0,0,1.0,,7,7.0,0,71.0,0,140.0,0,5.0,0,0.0,,7,0.0,0.9,0,-25.0,0,,7,,7,,7,,7,-24.9,0,,7,0.0,,7,,7,,7,,7,,7,1,83.0,0,0.2,0,1,-27.0,0,1004.6,0,1007.2,0,7.0,0,0.1,0
5860,23074,1968,1,3,3,1968,1,3,6,5,10,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,1200.0,0,0.0,,7,7.0,0,71.0,0,180.0,0,7.0,0,0.0,,7,0.0,,7,-24.0,0,,7,,7,,7,,7,-24.5,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,0.1,0,1,-27.0,0,1004.1,0,1006.7,0,7.0,0,0.5,0
5861,23074,1968,1,3,6,1968,1,3,9,6,13,6,19,96.0,0,0.0,12.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,7.0,0,71.0,0,180.0,0,8.0,0,0.0,,7,0.0,,7,-25.0,0,,7,,7,,7,,7,-25.3,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.2,0,1,-28.0,0,1004.2,0,1006.8,0,3.0,0,0.1,0
5862,23074,1968,1,3,9,1968,1,3,12,7,16,6,19,95.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,7.0,0,73.0,0,180.0,0,8.0,0,0.0,,7,0.0,,7,-24.0,0,,7,,7,,7,,7,-24.6,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-28.0,0,1003.8,0,1006.4,0,8.0,0,0.4,0
5863,23074,1968,1,3,12,1968,1,3,15,8,19,6,19,50.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,7.0,0,71.0,0,180.0,0,8.0,0,0.0,,7,0.0,0.6,0,-24.0,0,,7,,7,,7,,7,-23.9,0,,7,0.0,,7,,7,,7,,7,,7,1,79.0,0,0.2,0,1,-27.0,0,1003.0,0,1005.6,0,7.0,0,0.8,0
